tune-x,tune-y,Nint,max-int,min-int,mean-survive,std-survive,Nipm,mean-gauss-mu,std-gauss-mu,mean-gauss-sigma,std-gauss-sigma,mean-gauss-amp,std-gauss-amp,mean-beamsize-growth,std-beamsize-growth
25.333000000000002,24.43,3,0.4362,0.1363,0.32312997677207145,0.027222317244981527,3,13.916024644963338,3.017820990251923,4.969385209026757,0.7813737284331287,8.564586505216795,0.9058612484251719,1.0266147717742464,0.013568081366597231
25.334,24.43,3,0.4079333333333333,0.11703333333333334,0.2996586483345614,0.02093884306463019,3,13.983355280293708,3.169948885709506,5.107811804999926,0.9267713776143172,8.41019417366674,0.9877188573406976,1.1636694972555575,0.10546673924256689
25.335,24.43,3,0.37066666666666664,0.09876666666666667,0.2837217380860318,0.008902742695166093,3,14.138351764135061,2.9223500637661446,4.701416539820587,0.8129275198019617,7.863451255889477,0.8958221893560979,1.0973808076756233,0.028262681521914256
25.336000000000002,24.43,3,0.3411666666666666,0.07513333333333333,0.23917241557755445,0.011464882962492972,3,14.137832417752692,2.716197090609862,4.363788711730564,0.773995884216074,7.300145331548613,0.8821232175645465,1.044934390730598,0.03495759840166229
25.337,24.43,3,0.30693333333333334,0.055733333333333336,0.2046041969132615,0.006920230918999415,3,14.229665017652843,2.528478352033922,4.057122549269918,0.7181029602524408,6.738118810651024,0.8318426160265681,1.005750783417647,0.004749096918215591
25.338,24.43,3,0.2582,0.04086666666666667,0.18678470750234633,0.0060000821103784055,3,14.257269229007006,2.3443046308881947,3.7436982549739466,0.733994966922154,6.1004020346675425,0.8596216091935073,0.9512705985839455,0.02162244068444585
25.339000000000002,24.43,3,0.22496666666666665,-0.0008,0.005226254112379116,0.006583576634776677,3,14.161681584657394,2.286522389791131,3.6276238607973474,0.8299112819577874,5.727455190368079,0.9175271980635324,0.9729425923117594,0.04791901827688207
25.34,24.43,3,0.015799999999999998,-0.010833333333333334,0.0,0.0,3,13.904160388798156,11.687656384521153,11.588197480359375,7.488050121609208,24.652499274621025,11.236079286951076,1.0,0.0
25.341,24.43,3,0.2392,0.00000000,0.0000000000,0.00000000,3,26.96759606371356,26.420899861635764,9.162188099513118,7.584680650616016,22.237006194723957,14.025042769811243,1.0,0.0
25.342000000000002,24.43,3,0.0306,-0.012133333333333335,0.0,0.0,3,31.452473593594032,19.020192365301707,10.622845562318592,6.77680968374334,29.258379494596905,11.477597196171937,1.0,0.0
25.343,24.43,3,0.0162,-0.009766666666666667,0.0,0.0,3,39.14125659213249,20.048534407158318,6.783556283575028,4.163432031663304,19.082555925472448,7.997476242945571,1.0,0.0
25.344,24.43,3,0.0299,-0.0033666666666666667,0.0,0.0,3,17.325339736571227,14.714362279130142,5.59327018060745,6.117956133652939,12.988060856310463,13.596152463955491,0.9521102204577616,0.054803964680182386
25.345,24.43,3,0.11713333333333333,0.04123333333333334,0.47293150191221295,0.011423930927421682,3,12.392206544321809,5.899699088910271,6.79545759336832,3.8424314485944215,7.105564000499697,3.582812164750557,1.0536130725062562,0.07564806061136627
25.346,24.43,3,0.31106666666666666,0.13516666666666668,0.5376654703486877,0.007809273432643085,3,6.001148169983403,3.4847310384799894,12.805222137381742,3.830445212199729,12.494278913362352,3.2945720369946856,0.9437113635368658,0.048885372212132086
25.347,24.43,3,0.43483333333333335,0.2885666666666667,0.7125291971916455,0.004050785122454777,3,4.752183788033342,1.6576598348516771,14.76684848409341,3.7283295659307836,15.276717647178117,3.588182896670601,0.946782370909931,0.016895134517505857
25.348,24.43,3,0.5124666666666666,0.4039,0.8081676588886252,0.009040422385895445,3,5.390236806737792,1.2262875115266187,13.405298821047724,2.052251653721872,15.006988524874936,2.0487162736081275,0.9553486867621678,0.021645122782320225
25.349,24.43,3,0.5095,0.4586333333333334,0.9082729942874881,0.00289953621535978,3,6.718493351206966,1.0940289413078743,10.869077990203573,1.3344105813727765,13.215108025091466,1.5837251883435057,1.0566311458978748,0.020419817887628634
25.35,24.43,3,0.4988666666666666,0.47353333333333336,0.9552632625602513,0.0017197132690929598,3,7.7801331137536,1.3011650050050065,9.233248962438898,1.2119083211005037,12.04156580719519,1.4686463215001273,1.047943907991271,0.009920760472201036
25.351,24.43,3,0.5126000000000001,0.4895666666666667,0.9611514222384967,0.0024153099251407162,3,8.35641954675736,1.4794255618767973,8.487707592829151,1.1356728253780466,11.612503618914845,1.3528719247058705,1.0936071349731031,0.005394418981772819
25.352,24.43,3,0.4953666666666667,0.4767333333333334,0.9687195400610839,0.0043932600109225315,3,8.643871218127844,1.794065674122983,8.243525524698574,1.4005888396074753,11.452224370563604,1.5216057599952109,1.2816638122342303,0.09658827686353985
25.353,24.43,3,0.5077666666666667,0.4905333333333333,0.9726403507799656,0.003475118304174471,3,8.356300849393605,2.282846384036233,9.001389273773285,2.037945261189734,12.23464486656264,2.055453476394945,1.5773292237062748,0.2011457383089903
25.354,24.43,3,0.5164333333333334,0.49899999999999994,0.9727714452871935,0.004087194816076175,3,8.763474677827725,2.1169200932480288,8.330477164041246,1.7739643631172148,11.629044188023352,1.8213438473954968,1.5145675579298434,0.02469191423054115
25.355,24.43,3,0.5101666666666667,0.4902666666666667,0.9670772905338669,0.0013421490669212348,3,8.78138553809899,2.424286236016028,8.497915776067307,2.0987676697608237,11.826254459312421,2.045861579574494,1.6632991717145666,0.04047183301604219
25.356,24.43,3,0.5178999999999999,0.49600000000000005,0.9637466897352143,0.003891249176578704,3,9.232914591375051,2.49081927255715,7.945983774145826,1.8135313013720085,11.394506471658651,1.8518918982703385,1.572709720491102,0.05958657434590774
25.357,24.43,3,0.4937666666666667,0.4796,0.97726484646463,0.0007246381310445979,3,9.417010026769786,2.4438776921784817,7.647515785001333,1.824145796686703,11.108899003731423,1.8441168046622838,1.6175231047452163,0.1626250935436992
25.358,24.43,3,0.5172666666666667,0.5032333333333333,0.9779397187423765,0.0010793174155108996,3,9.408965661482211,2.509833074580854,7.739036747791602,1.8470809263223515,11.14864643831901,1.880618175752052,1.637013213887955,0.08105097555095582
25.359,24.43,3,0.5039666666666666,0.49243333333333333,0.9837217051572248,0.00263309847881995,3,9.62070169012032,2.487732476966151,7.500580557231701,1.707893757798021,11.00019920491308,1.7700743914263704,1.5778914068568088,0.25064278649596444
25.36,24.43,3,0.4938,0.4843333333333333,0.9862746039905234,0.0014121998228671861,3,10.587275919838392,2.169458013274275,5.960065793437463,0.8559614894780424,9.364729347573377,0.9865092205395828,1.0544196631883218,0.022257488891836385
