,sext,bpm,sext-current,amplitude,amplitude-std,phase,phase-std,real,real-std,imag,imag-std,vectors,bare-vectors
6824,ss319,R:HP614,10.0,0.05512913212261837,0.008037025660337245,-1.4366865787778123,0.31053571833225446,0.007371211836809926,0.01724284781705355,-0.05463411429363512,0.0077690072884491895,5,44
6825,ss319,R:HP616,-10.0,0.04582405314967139,0.007090042286279446,-1.1532974004751477,0.12380704498957688,0.01858052982628671,0.005268538329225671,-0.041888038369424486,0.007395809433099306,5,44
6826,ss319,R:HP616,-8.0,0.03594960030902698,0.007987474588325584,-1.0918542975385157,0.18762325048276154,0.016567031874800832,0.006223893981480064,-0.03190465823728764,0.008399860764078558,5,44
6827,ss319,R:HP616,-6.0,0.028799172666843918,0.011426116576288609,-1.2118904336554526,0.33055281924312957,0.010115710882254408,0.009169680196750898,-0.02696413802889552,0.011708834175870573,5,44
6828,ss319,R:HP616,-4.0,0.01889620825963132,0.007748770779346015,-1.1973542010478515,0.2828308568271268,0.006893761396225012,0.004780494594034235,-0.01759382676973025,0.008108838407139421,4,44
6829,ss319,R:HP616,-2.0,0.009012242801747535,0.009657944438019213,-1.2946877588339554,0.6022557093326824,0.002456860707874567,0.004887630403265072,-0.008670891290966133,0.009942163358865677,5,44
6830,ss319,R:HP616,0.0,0.004425660565520418,0.013024279318798886,-1.1102618802676576,1.7743266807027458,0.001966882763516692,0.005139281570802627,-0.003964573575529082,0.01431371562364672,3,44
6831,ss319,R:HP616,2.0,0.008657529620113923,0.006311470610705445,2.2409587111400073,0.6822609615012821,-0.005377306439113289,0.005151399790609926,0.006785086188326622,0.006941669912979962,5,44
6832,ss319,R:HP616,4.0,0.019796626765861837,0.007560719210891665,1.871644472107107,0.3299294198779312,-0.005866341624165708,0.006412128627367878,0.018907471202025357,0.007662208405099062,4,44
6833,ss319,R:HP616,6.0,0.025146642947246986,0.008322320949398228,1.8940587856851414,0.21616226300472532,-0.007988125915886445,0.004952444237485331,0.0238441501393585,0.008618686510059743,5,44
6834,ss319,R:HP616,8.0,0.03835721366186229,0.00816581880399992,2.122803327740465,0.24328265733356982,-0.020114415160175723,0.009977218400111136,0.03266016139987444,0.007363104350114577,5,44
6835,ss319,R:HP616,10.0,0.051854653423670856,0.010531754726422244,2.045051977561619,0.2867012909108445,-0.023680795214062796,0.01613739856070386,0.04613160543183643,0.008457177477434508,5,44
6836,ss319,R:HP618,-10.0,0.04292294138662305,0.007673662514373538,-1.5023686459381627,0.11151458620564099,0.002934825770525101,0.004768767128800095,-0.0428224905274803,0.0076847163020670045,5,43
6837,ss319,R:HP618,-8.0,0.034145136405685395,0.008449363890288964,-1.4523133199015628,0.20162682230706216,0.004036159524981064,0.006859480609470712,-0.033905748132901696,0.008469749327964154,5,43
6838,ss319,R:HP618,-6.0,0.02781922871785452,0.009142007328600288,-1.5941952133448787,0.35803006832150075,-0.0006508795792653321,0.0099605502689073,-0.0278116134416829,0.009141538923652633,5,43
6839,ss319,R:HP618,-4.0,0.017901327845136476,0.008127047547565876,-1.5620589674772887,0.2816770101041412,0.00015640834355429935,0.005042084939839218,-0.017900644542840495,0.008127238366590796,4,43
6840,ss319,R:HP618,-2.0,0.008667326520037873,0.010185824560468591,-1.6723006402293314,0.5731523521505791,-0.0008782610738942861,0.00488355422395666,-0.00862271456625081,0.010226433851451095,5,43
6841,ss319,R:HP618,0.0,0.0034885914172634942,0.011768098998198176,-1.3157393984038648,1.1975541539159216,0.0008801733440101981,0.0029368953551473244,-0.0033757317667579014,0.012137405882698987,3,43
6842,ss319,R:HP618,2.0,0.008746092617255697,0.00729071720574757,1.9124174572919244,0.4916961796876202,-0.0029300720572266307,0.003671167101550452,0.008240680421486705,0.007626972169635944,5,43
6843,ss319,R:HP618,4.0,0.01484623905328546,0.019288396257252455,1.3506329217492796,1.1228369727070693,0.0032422565882799883,0.016520338007405166,0.014487877216592268,0.0194166534750457,5,43
6844,ss319,R:HP618,6.0,0.024130996617023066,0.008668010535753655,1.5574742125416703,0.1926627372494938,0.00032146638487178257,0.004648121899193596,0.024128855279398898,0.008668558593937708,5,43
6845,ss319,R:HP618,8.0,0.036899323953808336,0.007829402658204535,1.7830341980702884,0.24550069715500766,-0.007772771866647576,0.009114441410041743,0.03607137543478409,0.007764569398767436,5,43
6846,ss319,R:HP618,10.0,0.04967098547900698,0.008883151395507568,1.6449158742760017,0.30293237020122754,-0.0036782209619290063,0.015074100137764954,0.0495346090023021,0.00883699999073597,5,43
6847,ss319,R:HP620,-10.0,0.04719155938533412,0.006783449509381201,2.4922973090810046,0.14072126424818907,-0.03758855126869208,0.006972661335153495,0.02853321031255375,0.006441905635513101,5,47
6848,ss319,R:HP620,-8.0,0.0389996898144939,0.007471581785033573,2.522747873915558,0.19383672958913778,-0.03176716368425715,0.007379931624347978,0.02262350806317077,0.007649070360652812,5,47
6849,ss319,R:HP620,-6.0,0.030759382000536097,0.010294899914085026,2.3924830897752933,0.34495712857159117,-0.02252495808424896,0.00798547425755918,0.02094673827491363,0.012442003153501729,5,47
6850,ss319,R:HP620,-4.0,0.020129381360018253,0.006743597191176555,2.4293435349635293,0.34177849368435803,-0.015235806116197589,0.006327713369856396,0.013155310939946895,0.007264134640601089,4,47
6851,ss319,R:HP620,-2.0,0.00973728863353353,0.008028352189967015,2.3550887470990047,0.8241629798415498,-0.006877685239432884,0.007257472638830093,0.0068929119884144985,0.00872845722272508,5,47
6852,ss319,R:HP620,0.0,0.004632144787571273,0.008129744493580124,2.3531612444391197,1.7552238826504833,-0.003265470781279723,0.008188134385185248,0.0032853410644303146,0.008071644000485838,4,47
6853,ss319,R:HP620,2.0,0.01067211943575206,0.007431798978596422,-0.4202063671625218,0.5092917969519679,0.009743695977554844,0.007851115693166709,-0.004353679127811145,0.004809705421058995,4,47
6854,ss319,R:HP620,4.0,0.020212698617683832,0.006542732824687507,-0.8374427895336802,0.3308713637494323,0.013529669989819982,0.007280348428595376,-0.015016697885217058,0.005876273533125886,4,47
6855,ss319,R:HP620,6.0,0.02693195555977701,0.00734082421982191,-0.7416429401476373,0.2715459526562962,0.019858539961758605,0.007483067656434316,-0.018192543001489384,0.007167651088443247,5,47
6856,ss319,R:HP620,8.0,0.03993052917864864,0.008654477486587998,-0.5477382083260242,0.19312627621944098,0.03408887444549429,0.009167564520525006,-0.02079412896772155,0.0070940148411582134,5,47
6857,ss319,R:HP620,10.0,0.053072739970229356,0.013074461360816234,-0.6858314178753291,0.2316438760918953,0.04107260942016273,0.014528814477065218,-0.03361185034130582,0.010535507392722705,5,47
