,intensity,MW102_h,MW829,booster_turns,MW826,MW827,MW102_v,MW836,MW851,MW104,MW850,MW852,MW853,MW103,tuneshiftx,tuneshifty
44,2.477673221481945,2.8449907647201034,9.848213634119066,8.0,9.398612846272277,9.357429103997196,10.410511327633174,13.605353335436659,11.367572910665201,11.812737626014231,11.108091144035612,0.013202798541643425,12.75844402693514,8.909481292602845,-0.0156679883672281,-0.020773581494937767
45,2.5173019697796355,2.860228265991103,9.817221522585962,8.0,9.440832645544276,9.42760768083549,10.58845319177778,14.339102988361367,11.376094510384375,11.707501251977515,11.266851791775338,0.017163843804994913,12.740188476567203,8.948917960016557,-0.016061676484093824,-0.02101283064461554
46,2.477673221481945,2.858527804767376,9.815167473735936,8.0,9.442691006018244,9.451550742001698,5.174324367857321e-05,14.122642363044182,11.53902183049263,11.836521216670816,11.157678429176618,0.016159637574688378,12.697346802693492,8.99328801833202,-0.01563650605794846,-0.020579996474285687
47,2.7663969590794077,2.9899821745794335,10.435006715796536,9.0,9.946609521472828,9.837158192585822,10.836885469828651,14.343657412079112,11.729084696762149,12.23389541698855,11.750883522656379,0.017449237744769492,13.559968594496636,9.322438210381726,-0.01689155012531332,-0.022166889498261563
48,2.783380708349847,3.0003636097970623,10.425348389070027,9.0,9.93782334654212,9.850600477785184,10.735951452961334,14.048214087723043,11.95841869387603,12.313248146804652,11.622027066663884,0.016062608663171767,13.59443006751991,9.374708480221903,-0.016885726562916297,-0.02217862472704406
50,2.8003644576202857,2.976201082770836,10.367355682477703,9.0,9.921117796555087,9.84361605987549,10.66086043327238,13.802131838569181,11.73550566426018,12.258792224275128,11.607259567137852,0.0017788179220254976,13.40713062177828,9.318042375885836,-0.017064227953747266,-0.02244965374851803
51,2.7777194585930336,2.920323488054545,10.138754301071291,9.0,9.729043036932318,9.74390371113647,10.508349784723192,13.864806741165719,11.609194755669884,12.140149680153256,11.241974656563293,0.007879963095040125,13.001482733334775,9.210515746446319,-0.01709165473465022,-0.0225280812141504
52,2.794703207863473,2.9427726876228433,10.200049949753241,9.0,9.784676186403184,9.805157578953182,10.713489770286895,14.339283406743018,11.577792340038688,12.036150042484072,11.519742644708812,0.00989995084018113,13.21491397212584,9.22289038996422,-0.017344743100381317,-0.022635412715269164
55,3.0777656957041226,3.1588943057771064,11.036292338545314,10.0,10.616140837366272,10.641803222760437,11.110203350547184,14.530345348404657,12.413121534355703,13.085845873644976,12.277375167589836,0.010907156595178762,14.279109690759457,9.998942052477616,-0.01756926224187289,-0.022993298351382113
56,3.089088195217749,3.0860746592579766,10.78525664074402,10.0,10.448024726523261,10.486647480399956,10.977740708525715,14.582057969150817,12.210428022198975,12.958652267252807,11.982102897331444,0.013463316914121018,13.837850044727002,9.86264607579109,-0.017806978854597266,-0.023396809044325426
57,3.1004106947313748,3.100371621886477,10.822733473582279,10.0,10.41224833157714,10.384241662607877,11.065960609210405,14.750411869251815,11.9134692694106,12.685141427181303,12.124330478165119,0.018191134298472522,14.013528460130894,9.694690398036869,-0.01825759983306414,-0.02388938960342647
58,3.055120696676871,3.0712891457217313,10.708812602738094,10.0,10.341923065935632,10.39017677446104,10.971092791236035,14.436535911842789,12.028014640514085,12.71270089171113,12.013822291645106,0.022742377323319896,13.82263502823679,9.736717141146272,-0.0179518956327446,-0.02343881169700182
59,3.0098306986223666,3.0535324953774903,10.685099770447081,10.0,10.19663596233832,10.187916183373872,10.89256761650923,14.55964384301499,11.825908842980207,12.578060535525333,11.75535290714069,0.016874562358509333,13.838419075588808,9.520588609725488,-0.01787508675111524,-0.023615548623077947
60,3.3381831845175207,3.2161270784617715,11.337831954554197,11.0,10.850323551611773,10.701201496586812,11.307986174432118,14.721539146752953,12.148845779930856,13.20155940709167,12.439836902785807,0.022820475696652808,14.561515717989009,10.001819184343441,-0.018888814520700715,-0.024931645176600476
61,3.400456931842464,3.2699422553272504,11.58638410441145,11.0,11.088678562086406,10.948890847053633,11.41073430139372,14.885766170327418,12.389151648508726,13.598606797822777,12.589982873703201,0.0020301893359501943,14.842276911668488,10.187336189291953,-0.01867938758951503,-0.024934255857870156
62,3.4117794313560896,3.2808290632382042,11.52577266616493,11.0,11.167863754727273,11.178391744993,11.580435988555335,15.823001817733527,12.648734607228468,13.696788630998315,12.640195565833844,0.014665646827519242,14.737000544949632,10.367193080686473,-0.018607240209095665,-0.024583263200237467
63,3.655213170899049,3.422733973802161,12.15076094518731,12.0,11.765322561269627,11.64194060496483,11.846926515525379,15.462213097047782,13.031870492681874,14.308732314090188,13.287221450709005,0.02921801174295812,15.535734940054391,10.836490641847156,-0.01908232649308241,-0.025196709040210576
